Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Reaction ends, lidar, 0, 1, 150000000, 0, 150176500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 150000000, 0, 150193900, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 150000000, 0, 150351500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 150000000, 0, 150351700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 150000000, 1, 150352200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 150000000, 1, 150352300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 150000000, 1, 150377000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 150000000, 1, 150377300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 150000000, 1, 150377400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 150000000, 1, 150377800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 160000000, 0, 160171700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 160000000, 0, 160174300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 160000000, 0, 160177400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 160000000, 0, 160203900, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 160000000, 0, 160325900, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 160000000, 0, 160326200, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 160000000, 0, 160326300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 160000000, 0, 160347100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 160000000, 1, 160347600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 160000000, 1, 160347800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 160000000, 1, 160386100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 160000000, 1, 160386300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 160000000, 1, 160386400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 160000000, 1, 160386700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 168000000, 0, 168085000, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 168000000, 0, 168086400, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 168000000, 0, 168088000, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 168000000, 0, 168089100, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 168000000, 0, 168214400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 168000000, 0, 168214600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 168000000, 1, 168215200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 168000000, 1, 168215300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 168000000, 1, 168267100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 168000000, 1, 168267400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 168000000, 1, 168267600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 168000000, 1, 168268000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 170000000, 0, 170071800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 170000000, 0, 170072300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 170000000, 0, 170072700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 170000000, 0, 170109400, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 170000000, 0, 170285800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 170000000, 0, 170286000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 170000000, 1, 170286500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 170000000, 1, 170286600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 170000000, 1, 170331200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 170000000, 1, 170331500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 170000000, 1, 170334900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 170000000, 1, 170335300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 180000000, 0, 180120000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 180000000, 0, 180121300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 180000000, 0, 180122200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 180000000, 0, 180136400, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 180000000, 0, 180296900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 180000000, 0, 180297200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 180000000, 1, 180298800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 180000000, 1, 180299000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 180000000, 1, 180348500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 180000000, 1, 180348700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 180000000, 1, 180348800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 180000000, 1, 180349200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 190000000, 0, 190146700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 190000000, 0, 190148700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 190000000, 0, 190150100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 190000000, 0, 190172700, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 190000000, 0, 190356600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 190000000, 0, 190356900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 190000000, 1, 190357500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 190000000, 1, 190357600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 190000000, 1, 190418900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 190000000, 1, 190419300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 190000000, 1, 190419400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 190000000, 1, 190419600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 200000000, 0, 200085200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 200000000, 0, 200086700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 200000000, 0, 200087400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 200000000, 0, 200102300, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 200000000, 0, 200218300, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 200000000, 0, 200218600, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 200000000, 0, 200218700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 200000000, 0, 200218900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 200000000, 1, 200219300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 200000000, 1, 200219400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 200000000, 1, 200239900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 200000000, 1, 200240100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 200000000, 1, 200240200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 200000000, 1, 200240500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 201000000, 0, 201106100, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 201000000, 0, 201106500, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 201000000, 0, 201107100, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 201000000, 0, 201107600, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 201000000, 0, 201234700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 201000000, 0, 201235000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 201000000, 1, 201235500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 201000000, 1, 201235600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 201000000, 1, 201254700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 201000000, 1, 201254900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 201000000, 1, 201255100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 201000000, 1, 201255400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 210000000, 0, 210318000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 210000000, 0, 210319300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 210000000, 0, 210320200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 210000000, 0, 210337600, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 210000000, 0, 210461300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 210000000, 0, 210461600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 210000000, 1, 210462000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 210000000, 1, 210462200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 210000000, 1, 210486500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 210000000, 1, 210486700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 210000000, 1, 210486800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 210000000, 1, 210491800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 220000000, 0, 220212300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 220000000, 0, 220213500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 220000000, 0, 220214700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 220000000, 0, 220233800, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 220000000, 0, 220362300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 220000000, 0, 220362600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 220000000, 1, 220363100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 220000000, 1, 220363200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 220000000, 1, 220389800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 220000000, 1, 220389900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 220000000, 1, 220390100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 220000000, 1, 220390500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 230000000, 0, 230111300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 230000000, 0, 230112000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 230000000, 0, 230112800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 230000000, 0, 230128600, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 230000000, 0, 230278900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 230000000, 0, 230281100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 230000000, 1, 230281600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 230000000, 1, 230281800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 230000000, 1, 230303700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 230000000, 1, 230303900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 230000000, 1, 230304100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 230000000, 1, 230304400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 234000000, 0, 234151000, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 234000000, 0, 234151400, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 234000000, 0, 234151900, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 234000000, 0, 234152400, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 234000000, 0, 234312000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 234000000, 0, 234312200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 234000000, 1, 234312700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 234000000, 1, 234312800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 234000000, 1, 234331200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 234000000, 1, 234331500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 234000000, 1, 234331700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 234000000, 1, 234334700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 240000000, 0, 240135200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 240000000, 0, 240136200, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 240000000, 0, 240137100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 240000000, 0, 240156200, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 240000000, 0, 240321300, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 240000000, 0, 240321600, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 240000000, 0, 240345400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 240000000, 0, 240345800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 240000000, 1, 240346500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 240000000, 1, 240346700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 240000000, 1, 240348200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 240000000, 1, 240348300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 240000000, 1, 240348400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 240000000, 1, 240348500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 250000000, 0, 250313200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 250000000, 0, 250314000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 250000000, 0, 250315000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 250000000, 0, 250332700, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 250000000, 0, 250500400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 250000000, 0, 250500700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 250000000, 1, 250501100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 250000000, 1, 250501300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 250000000, 1, 250525500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 250000000, 1, 250525700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 250000000, 1, 250527800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 250000000, 1, 250528100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 260000000, 0, 260244200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 260000000, 0, 260247600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 260000000, 0, 260250400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 260000000, 0, 260287000, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 260000000, 0, 260406300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 260000000, 0, 260406600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 260000000, 1, 260407100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 260000000, 1, 260407300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 260000000, 1, 260429300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 260000000, 1, 260429500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 260000000, 1, 260434600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 260000000, 1, 260435000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 267000000, 0, 267251000, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 267000000, 0, 267251700, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 267000000, 0, 267252400, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 267000000, 0, 267253000, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 267000000, 0, 267412000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 267000000, 0, 267412200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 267000000, 1, 267412700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 267000000, 1, 267412800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 267000000, 1, 267434700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 267000000, 1, 267435000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 267000000, 1, 267435200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 267000000, 1, 267435500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 270000000, 0, 270306800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 270000000, 0, 270308100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 270000000, 0, 270309400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 270000000, 0, 270327900, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 270000000, 0, 270495300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 270000000, 0, 270495600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 270000000, 1, 270496000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 270000000, 1, 270496200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 270000000, 1, 270520300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 270000000, 1, 270520500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 270000000, 1, 270520600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 270000000, 1, 270521000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 280000000, 0, 280347100, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 280000000, 0, 280347900, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 280000000, 0, 280348800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 280000000, 0, 280366600, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 280000000, 0, 280526000, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 280000000, 0, 280526300, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 280000000, 0, 280526400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 280000000, 0, 280526600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 280000000, 1, 280527000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 280000000, 1, 280527100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 280000000, 1, 280552600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 280000000, 1, 280552800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 280000000, 1, 280553000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 280000000, 1, 280553300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 290000000, 0, 290183800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 290000000, 0, 290185000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 290000000, 0, 290185800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:lidarLogger.LIDARobject:>
